"","Br_23865","Br_23883","Br_23884","Br_23728","Br_23729","Br_23730","Br_23731","Br_23732","Br_23733","Br_23875","Br_23876","Br_23877"
"1223",19.3585998256023,19.4991524208364,19.1418203210724,18.7366578942428,17.235730240882,18.6260472795918,17.6568426354941,17.6471499416254,19.4391107916661,18.428156469252,19.7023987929992,19.9979171068901
"1191",19.9733137578539,19.6763078723591,19.4682209076464,18.599036617382,19.1527522373602,18.3386489147787,19.7262568047243,19.2427612867821,19.0116342807629,19.4293466674473,19.6709423829252,19.022602201662
"1237",20.7297480548755,20.7758334557282,21.0552196730461,20.7148789693334,20.3799663421769,21.0333005049596,20.4147806176302,21.2970118122769,20.3261365681748,21.6329013732177,20.783815640286,21.5964285095255
"1218",20.2536191431223,20.5707163582668,20.5476120536246,19.7262568047243,20.2937366323201,20.366860558163,20.6326976930452,20.1743801421926,20.2997084420816,20.0067898430139,20.0774361749287,20.5223571408253
"1225",20.2370969145262,20.2733283929125,20.3799663421769,18.9673610242753,19.1875537555214,20.0815587454468,19.7853621538827,20.4526410016052,20.1601238838199,20.4887106629476,20.5551025381267,20.4639228939758
"1247",19.1959589835502,19.6085154621653,19.6085154621653,18.2659843746439,18.8032075504796,19.8545336415697,18.7499727893794,19.6312466057037,18.7196171653578,18.188198986161,19.6439263655819,20.7297480548755
"1309",22.45041306405,22.1603429052578,22.8064268686504,21.9267723921835,22.2541676168014,22.4159344235664,22.2541676168014,21.9419054173383,21.8247922619071,22.45041306405,22.5168491465357,22.5448630082011
"1324",21.9914717284997,22.1317963173248,22.3487317165202,21.7252453289246,21.9547490379963,21.6060317544146,21.5831484610762,21.7572725589378,21.4281802025124,22.6774029661734,22.3590467472748,22.3391853851301
"1310",21.8114546957428,21.4026521465559,22.5633391699822,22.4852051152728,22.1317963173248,22.1220592021225,22.1884276029644,21.8502728237883,21.6060317544146,22.2436058542259,22.5966250471667,22.1699911648165
"1306",21.1020160552347,21.2463038709787,21.0234529400452,20.3319508983273,20.1871978377015,21.3448462463754,20.2865721306032,20.8100833124619,20.0437419590981,21.3140015852711,20.6109558237797,21.1020160552347
"1308",22.7564097901836,23.3562406070128,23.0680624558526,22.5448630082011,22.8769958834914,22.5633391699822,22.5966250471667,22.8963087347061,22.5168491465357,23.6830702623189,23.4676174732209,23.149201173879
"1368",24.4483137007349,24.4276651298248,24.1014745076961,24.7100174045927,24.405348715516,24.5572665538025,24.2577253304377,24.2294440707358,24.1981146022157,24.405348715516,24.8905399164,23.9927172766584
"1378",24.7816199003953,25.0355984892247,24.7386358566859,25.2329792737635,24.6595135979964,25.2329792737635,25.0782536474447,24.5445588489802,25.1348680210961,24.7816199003953,25.4641098782414,24.5137341434961
"1311",21.9769728643515,21.1833062813479,22.039038488251,22.1394926141301,22.1118216463955,22.0717731838976,22.3160923823414,21.7784454419701,21.6633706907204,22.039038488251,22.3487317165202,22.1220592021225
"1495",25.2966312242664,25.7530397393825,25.7530397393825,24.8585465239868,25.5342235328297,25.3264128919649,25.4641098782414,26.3504974432156,26.3504974432156,25.3878768753657,25.7530397393825,26.3504974432156
"1336",19.7785308172418,20.502642050979,20.6493875989171,19.5065087722997,19.7320782164307,19.9847104224956,19.7959686448443,20.5223571408253,19.7123049504963,20.4930510621489,21.6408378793448,20.6109558237797
"1313",23.0680624558526,23.149201173879,23.3304118792233,22.7364693562165,22.8559443523913,22.8064268686504,22.8769958834914,22.8395303050384,22.6228707146098,23.5055850122677,23.1868674277688,23.0963121162423
"1333",22.6102009963467,23.2246411525197,22.5966250471667,23.7779744254055,23.3304118792233,23.7103572287521,23.6830702623189,23.0389864669304,23.9927172766584,23.1693343195043,23.6449527670005,22.9620997866207
"1390",24.1981146022157,24.4729928411358,24.6595135979964,24.7386358566859,23.7985499744945,24.6595135979964,23.9648525944453,24.2577253304377,24.5137341434961,24.4483137007349,24.7100174045927,24.0107173878718
"1299",23.8714373971324,23.92645708666,23.8105683894289,24.2819307024133,24.2577253304377,24.0652560512372,23.9927172766584,24.7386358566859,24.4729928411358,24.0877809624583,24.3842624008033,23.7294293089766
"1316",20.1077580448359,20.3595015765881,20.4639228939758,21.2068343025809,22.1766687346326,22.3050300359301,22.2036970488899,21.4026521465559,20.5476120536246,20.4447171158937,21.1748483416584,21.4798752093143
"1326",20.2274208420866,19.8852424301086,20.2733283929125,21.0729200114818,21.1833062813479,21.1490529976125,21.372146111266,21.0552196730461,19.32881562317,19.9034435817882,21.0002296356688,20.9667679431825
"1327",21.2386230062792,21.0973321082687,20.9855103762114,22.5048783609923,22.7911127619569,21.2755097180109,22.8395303050384,22.5966250471667,21.8021038586994,21.489767943059,22.2541676168014,22.45041306405
"1317",19.7641994279474,20.4930510621489,20.3522007393202,21.1928985992503,20.6258069904594,22.2036970488899,21.6408378793448,21.0463442716709,20.0148646106132,20.5707163582668,20.6493875989171,21.1225625792484
"1312",21.9011639441976,22.5966250471667,22.3809627739472,21.5964285095255,21.7138982407492,22.3391853851301,22.0264239492723,22.0264239492723,22.1069000807975,22.1394926141301,21.7466336933558,22.8064268686504
"1300",20.0148646106132,19.3666564991813,21.0143109241597,21.6408378793448,22.0601951726845,19.9620622581215,20.4447171158937,20.6410108519594,20.1203554270137,20.0643474175488,20.4085622397153,19.9465135486226
"1325",19.0701627419852,21.1020160552347,20.1018870276167,19.9620622581215,20.6109558237797,22.7564097901836,22.039038488251,22.1069000807975,21.1748483416584,20.0815587454468,20.0643474175488,20.5395763156454
"1323",19.2709543900576,19.5893461648356,19.6312466057037,19.4682209076464,19.7706037682475,20.0437419590981,19.6439263655819,20.0361564345914,19.1724059009484,19.9620622581215,21.690095157616,20.471052924062
"1328",20.3181066498509,20.1414603241066,19.8007380828372,20.4209143628468,20.8644736412709,20.2810241927252,20.0912581981199,21.8657068400863,20.3595015765881,20.2630865356003,20.1601238838199,20.1414603241066
"1337",22.3160923823414,21.7697007368679,21.226689940832,22.1766687346326,22.6471219048957,21.7359466638407,21.1593848588016,23.0149099807156,22.7911127619569,21.4976184480176,22.0068613252755,21.8861138692854
"1334",20.8326463934798,21.3448462463754,20.0912581981199,19.7477713687572,20.6326976930452,20.8446739674364,21.0143109241597,20.4930510621489,21.0086359492265,19.1959589835502,20.6733178925257,20.9023855126102
"1352",20.4930510621489,20.4526410016052,19.5344035492799,19.8719598949592,20.3853585586173,20.6016091874114,20.9506690970091,20.7607196229837,21.5755942556932,19.6832454533303,20.941682588873,20.2190631246313
"1318",18.509289147764,18.9936554697617,19.1724059009484,19.6763078723591,18.7542955975796,19.0298213008578,18.9606758700858,18.5931458391675,19.6384403532853,19.2826503663638,18.1693358930341,18.1581127279074
"1356",21.9622203040644,21.8375458806331,21.4332442385439,22.5277970401491,21.6737678773474,22.1884276029644,22.6672886928872,22.1766687346326,22.4932399760177,21.9077803201102,22.0473146399292,21.6996601897024
"1341",19.8334666561003,18.846723226435,21.489767943059,19.7189749655697,19.9733137578539,20.8736855290735,19.7123049504963,19.6832454533303,19.5619840453179,20.1954071959928,19.2879352663756,19.8667941281394
"1379",20.8563571571363,21.0853650300731,21.3954068764722,21.690095157616,21.226689940832,19.9554316186021,19.8545336415697,20.0148646106132,22.4058511849936,20.4639228939758,20.5147226234589,20.311181172225
"1449",23.2463841338772,23.7779744254055,23.2463841338772,23.662629654941,24.0107173878718,23.8105683894289,24.1014745076961,24.0375941856411,23.9488125738519,22.4852051152728,23.5055850122677,23.2929062776824
"1425",20.5965771720038,20.4447171158937,22.7364693562165,19.095976189751,20.0643474175488,20.7205839540459,20.4085622397153,20.7297480548755,20.3853585586173,20.6326976930452,20.2060858257726,20.8644736412709
"1421",22.2946053432506,22.5448630082011,22.4384721865622,22.3050300359301,22.5633391699822,23.2246411525197,22.3292120930644,22.45041306405,22.8769958834914,22.5779313112527,22.2697664189967,22.2541676168014
"1436",22.0264239492723,22.6102009963467,22.3050300359301,22.9811076375774,23.3418507792995,23.2797586120978,23.2929062776824,23.0963121162423,23.1868674277688,22.1220592021225,22.1394926141301,22.6589682804457
"1431",21.0729200114818,20.9098257237356,20.2937366323201,20.6175231969215,20.8736855290735,21.4101945967739,21.1928985992503,20.9293072246776,22.14934876483,20.5965771720038,21.3036725280662,20.502642050979
"1406",21.1339461277553,21.288184772585,21.0086359492265,22.0473146399292,20.6958318755771,19.5952883309672,20.1524774092487,22.1118216463955,19.4142913252734,21.1490529976125,19.7853621538827,19.2826503663638
"1496",24.8905399164,24.1402136813004,25.173860292334,24.2577253304377,24.8905399164,24.8268476216601,24.8905399164,24.8268476216601,24.4276651298248,24.8268476216601,24.4483137007349,24.7386358566859
"1437",20.7948193398589,20.5965771720038,21.3036725280662,21.9769728643515,21.9419054173383,22.1317963173248,21.9547490379963,22.2541676168014,22.2697664189967,21.6408378793448,21.8114546957428,21.9077803201102
"1407",17.3455065308189,18.1581127279074,18.0685229315399,18.6042501534283,17.6040379450325,18.3238287443893,17.5955938809199,18.5261845080908,18.428156469252,17.1258175718287,18.276128743202,17.8477079015006
"1459",21.3287585338108,22.5168491465357,22.4699031115534,22.3292120930644,23.1153288230709,22.6228707146098,22.8249620639138,22.7564097901836,23.4676174732209,23.2929062776824,22.4159344235664,21.9547490379963
"1467",21.2223637334181,21.0397349267704,21.6633706907204,20.8836424393181,21.690095157616,21.7915404600334,21.6817991570413,21.1123100410339,22.0717731838976,21.4498576133261,21.4976184480176,21.4498576133261
"1485",23.7103572287521,23.5055850122677,24.2294440707358,24.0877809624583,23.9033459586846,24.3685265179041,24.0652560512372,23.7779744254055,24.1014745076961,23.6006539871798,23.9488125738519,23.6006539871798
"1472",21.6996601897024,21.6144694426093,21.6144694426093,22.7069073367839,22.4239509061306,22.9316827760241,22.3050300359301,22.0473146399292,22.4159344235664,21.7572725589378,21.9622203040644,21.5107450392717
"1448",18.9673610242753,19.7123049504963,19.8599436079128,18.8113227759773,19.2095383624295,19.4596434028206,20.3261365681748,18.2628991516982,20.9667679431825,19.6594840604049,19.3585998256023,19.3867237068774
"1484",23.4349151025062,23.7103572287521,22.9811076375774,24.0375941856411,23.9488125738519,24.0107173878718,24.1981146022157,23.8523178196212,24.1667792940511,22.9620997866207,24.2819307024133,23.0680624558526
"1464",23.7985499744945,24.1014745076961,23.7103572287521,24.5572665538025,24.4729928411358,24.2577253304377,24.2294440707358,24.1667792940511,24.405348715516,23.7985499744945,24.4729928411358,23.662629654941
"1471",20.6109558237797,20.8644736412709,21.3218169748356,20.4389997295478,20.2274208420866,20.6958318755771,20.587897422048,22.5633391699822,22.092943775311,21.7915404600334,21.288184772585,21.8375458806331
"1458",19.5415257013352,20.2536191431223,21.2755097180109,22.8559443523913,21.2068343025809,21.4648924075598,20.8965838405875,22.7911127619569,21.690095157616,20.2810241927252,19.2224475369236,19.4904250532677
"1452",24.3088168267925,24.405348715516,24.4276651298248,24.611605498299,24.7386358566859,24.5856777057822,24.5137341434961,24.4729928411358,24.3412915121604,24.0375941856411,24.7816199003953,24.3412915121604
"1473",17.5375529549725,17.9377791013111,18.6707659944556,18.3889271559778,18.6260472795918,18.9424710319076,20.0967613810787,19.334209994634,18.3583246450613,18.4609968746743,17.7291841757888,18.302458268125
"1438",21.3555684580327,21.4281802025124,21.372146111266,22.6102009963467,21.489767943059,21.7572725589378,21.7915404600334,20.8836424393181,20.9855103762114,21.9769728643515,21.3448462463754,21.372146111266
"1479",20.6733178925257,20.7948193398589,21.0853650300731,22.0717731838976,21.4332442385439,21.8021038586994,21.0973321082687,21.7252453289246,21.6329013732177,21.4101945967739,21.6060317544146,21.2130868901787
"1511",19.579066798022,19.6017816655851,19.4142913252734,18.5029998492596,21.9769728643515,19.4755699875991,20.2190631246313,18.1075340963262,18.4247520137939,19.0298213008578,19.7706037682475,18.4207124690358
"1512",22.2225959651387,21.0086359492265,22.2697664189967,21.9547490379963,21.8502728237883,21.9419054173383,22.7911127619569,22.3391853851301,20.9782762368092,22.0717731838976,21.7784454419701,22.6228707146098
"1518",18.6707659944556,18.3386489147787,18.4647081925742,18.1176227597599,17.7683307621925,17.9377791013111,17.5295455456322,17.1698616888434,19.1208694312339,18.5458652192157,18.3480651441553,18.3801319658156
"1520",19.0298213008578,18.7067205933313,19.8139414226285,18.7961857620469,18.6947714414087,19.5344035492799,19.4904250532677,18.8939743552318,18.2928666902902,19.3790354838972,18.7256154651368,18.5931458391675
"1535",20.3853585586173,20.8912121888499,20.4795971889074,20.9782762368092,20.7706087973183,22.0473146399292,22.3590467472748,20.9098257237356,22.3809627739472,19.1875537555214,20.8446739674364,21.3218169748356
"1517",19.1134757498643,18.7660180545631,20.5147226234589,22.5168491465357,20.3734038470691,20.6258069904594,20.5965771720038,23.4893465668655,20.1077580448359,19.913964639231,18.6585180580824,20.0198204947653
"1513",18.7961857620469,18.4609968746743,21.4281802025124,20.2019477219359,18.1793259544059,18.0612817953384,18.6707659944556,18.4538798582046,17.8056776140627,18.4931661831178,18.5029998492596,19.0116342807629
"1499",21.0086359492265,21.1928985992503,21.2223637334181,20.8965838405875,20.4639228939758,21.8114546957428,22.0812407295385,21.4163980714152,20.9098257237356,21.2386230062792,21.0552196730461,21.7697007368679
"1543",19.7320782164307,19.9284435984999,22.1317963173248,21.4798752093143,20.7443468812511,20.7607196229837,21.2386230062792,24.7100174045927,20.8100833124619,20.6109558237797,19.4682209076464,19.8433951571557
"1526",20.783815640286,21.0143109241597,21.5626010894032,20.5621752449877,21.0701491035926,20.7898259461881,20.7512863327472,21.5194741867295,20.8965838405875,21.2970118122769,21.2463038709787,21.4026521465559
"1525",20.8010851535461,21.4555605248237,20.6410108519594,20.5476120536246,21.3287585338108,20.941682588873,21.288184772585,21.5964285095255,21.3555684580327,19.5136705454197,21.4101945967739,21.0973321082687
"1564",20.941682588873,20.6559884781247,20.0643474175488,21.5252245212484,22.9811076375774,21.0184513358818,23.3418507792995,22.7069073367839,23.1153288230709,20.6410108519594,20.8563571571363,22.1766687346326
"1548",20.5818821132746,20.7607196229837,20.5965771720038,19.9221710936807,20.2019477219359,20.5551025381267,20.4571672852459,21.169620087299,19.3867237068774,20.6258069904594,22.1220592021225,21.1429607251838
"1553",21.4163980714152,21.7138982407492,22.6774029661734,21.1748483416584,20.0521544147535,20.9506690970091,21.0086359492265,21.1339461277553,21.2755097180109,21.7697007368679,22.5633391699822,21.6329013732177
"1603",24.2819307024133,24.3842624008033,24.0652560512372,25.3878768753657,24.951137958754,24.9860737369469,24.8268476216601,24.6595135979964,25.2329792737635,24.0107173878718,24.3088168267925,24.1402136813004
"1592",21.0627787965434,21.0002296356688,20.9922992077528,21.6329013732177,21.169620087299,21.372146111266,21.1123100410339,20.4639228939758,21.5433819161581,21.0002296356688,21.4648924075598,20.6326976930452
"1804",27.7017046803026,27.7017046803026,27.7017046803026,27.7017046803026,27.7017046803026,27.7017046803026,27.7017046803026,27.7017046803026,27.7017046803026,27.7017046803026,27.7017046803026,27.7017046803026
"1609",24.2577253304377,24.5572665538025,24.4483137007349,24.8268476216601,24.611605498299,24.5445588489802,23.8714373971324,24.3088168267925,24.4483137007349,24.3685265179041,24.5856777057822,24.6595135979964
"1602",22.9981072658666,23.2929062776824,23.0963121162423,24.3412915121604,23.662629654941,23.9927172766584,23.7551235023635,23.1868674277688,23.5055850122677,23.2463841338772,23.3304118792233,23.4676174732209
"1618",24.6878969536991,24.611605498299,24.6878969536991,25.3264128919649,25.3878768753657,25.0782536474447,24.5572665538025,24.5856777057822,25.3264128919649,24.6595135979964,24.3412915121604,24.2577253304377
"1594",22.0812407295385,21.9622203040644,22.0601951726845,22.5633391699822,23.92645708666,23.1153288230709,23.2797586120978,23.3562406070128,23.4141487655454,21.1339461277553,21.7252453289246,22.0717731838976
"1587",20.0912581981199,19.1527522373602,20.2865721306032,20.4887106629476,20.0714845426699,20.6815618010993,18.428156469252,19.8667941281394,19.8433951571557,21.4555605248237,19.4904250532677,19.8545336415697
"1664",22.1884276029644,22.7911127619569,23.0149099807156,22.3391853851301,23.5529002729182,23.6308937207404,23.5703030844908,23.5529002729182,23.3562406070128,22.3698861726488,23.4141487655454,22.5168491465357
"1639",20.9221015370367,19.7706037682475,20.8010851535461,22.5966250471667,20.4526410016052,19.8852424301086,20.2937366323201,20.2019477219359,20.4795971889074,20.6493875989171,20.6559884781247,19.7023987929992
"1576",18.0486952828581,18.302458268125,17.9377791013111,17.8213257653754,17.8959473486535,19.2709543900576,18.7196171653578,17.9047892031101,17.972886760959,17.9377791013111,18.5261845080908,18.0772657477042
"1619",18.0908002855527,17.5295455456322,18.4247520137939,17.7871159300323,17.5150248653053,17.8647809082345,17.6977558901126,17.590852944155,17.5150248653053,18.1463039718898,18.6707659944556,18.4538798582046
"1645",24.611605498299,23.8523178196212,23.9488125738519,22.7226792251687,24.0652560512372,23.6006539871798,23.2032531292499,24.611605498299,23.5307963709,24.1014745076961,24.6878969536991,23.5529002729182
"1629",22.9811076375774,23.0963121162423,22.9620997866207,22.2436058542259,22.5277970401491,23.1310302163477,22.6774029661734,22.7703657584969,22.9136680648139,23.149201173879,23.0826633182898,23.1693343195043
"1671",21.7466336933558,20.8446739674364,22.7226792251687,21.4555605248237,22.3698861726488,21.9011639441976,22.2697664189967,21.6520362123698,21.4498576133261,20.8563571571363,18.9606758700858,21.5351321844163
"1615",22.3487317165202,21.9011639441976,22.0812407295385,23.1153288230709,22.6102009963467,22.1069000807975,21.9769728643515,22.7364693562165,22.9811076375774,22.7069073367839,22.5048783609923,22.14934876483
"1622",22.1317963173248,22.0812407295385,22.092943775311,21.3781364226597,22.2225959651387,21.6633706907204,20.7706087973183,23.1310302163477,22.4239509061306,21.226689940832,22.4932399760177,21.7784454419701
"1633",22.7703657584969,21.6408378793448,21.9914717284997,20.4571672852459,22.2436058542259,21.5964285095255,20.1077580448359,23.2463841338772,21.8732947623278,21.5755942556932,22.8769958834914,20.7948193398589
"1652",21.6633706907204,21.4163980714152,21.6520362123698,20.7706087973183,22.2946053432506,22.5966250471667,22.45041306405,22.5779313112527,22.4699031115534,21.4332442385439,22.14934876483,21.489767943059
"1646",22.0169830385062,21.8861138692854,21.9011639441976,21.7697007368679,21.7915404600334,22.0169830385062,22.4384721865622,22.3292120930644,22.3590467472748,22.3050300359301,22.1699911648165,22.2036970488899
"1642",17.9493735521809,18.1793259544059,18.0772657477042,18.9889648113098,19.4142913252734,17.3794621718411,19.1527522373602,18.3480651441553,17.7512076159247,21.5433819161581,18.4538798582046,19.7189749655697
"1656",22.1394926141301,20.941682588873,21.1339461277553,20.5223571408253,21.3781364226597,21.8732947623278,21.9622203040644,21.8021038586994,21.6996601897024,20.8644736412709,22.3160923823414,21.4101945967739
"1672",21.3036725280662,21.2529200952031,21.1429607251838,21.2970118122769,20.5476120536246,21.0729200114818,22.0068613252755,21.5107450392717,21.1020160552347,21.1123100410339,21.2130868901787,20.5818821132746
"1650",19.7853621538827,18.5152363154861,20.2060858257726,21.3140015852711,19.1418203210724,18.4137173856232,19.6384403532853,21.8247922619071,18.4416283367332,17.2974305087176,17.3083999731934,19.406525305266
"1651",20.8644736412709,20.4795971889074,20.9023855126102,20.1524774092487,20.5707163582668,21.5626010894032,21.4555605248237,21.6408378793448,21.0143109241597,20.471052924062,21.5831484610762,21.0794086436689
"1731",24.0877809624583,24.3685265179041,23.7294293089766,23.8523178196212,25.3264128919649,22.45041306405,24.3842624008033,24.1402136813004,23.8523178196212,23.662629654941,23.5703030844908,24.611605498299
"1697",18.7625908398784,17.5932234125375,18.1793259544059,18.0486952828581,21.0086359492265,18.0545040259881,18.5458652192157,17.2974305087176,17.6568426354941,17.6040379450325,17.8213257653754,17.5548375248666
"1705",20.1281977542659,20.4571672852459,19.9360360497561,21.2755097180109,20.502642050979,20.8563571571363,20.7758334557282,21.3869181099141,20.6559884781247,20.4085622397153,20.2865721306032,19.4352187607237
"1789",25.6894345712608,25.6894345712608,25.6894345712608,25.6894345712608,25.7530397393825,26.0101856415711,25.9243967505025,25.6894345712608,25.5342235328297,25.6894345712608,25.8260075763249,25.1348680210961
"1732",22.4159344235664,22.9811076375774,22.7911127619569,21.3607439461029,22.2036970488899,20.4447171158937,23.662629654941,23.3985880972107,23.0826633182898,22.9811076375774,22.2946053432506,23.1310302163477
"1704",22.0717731838976,22.4159344235664,22.1394926141301,21.4101945967739,21.7784454419701,21.5252245212484,20.7607196229837,22.2697664189967,22.2225959651387,22.4932399760177,22.039038488251,22.4239509061306
"1698",19.0077011628136,18.0908002855527,18.0612817953384,19.579066798022,20.2733283929125,17.7291841757888,19.7189749655697,17.6040379450325,20.4147806176302,17.6834522468291,17.6834522468291,18.0838122870884
"1706",20.2449617663651,20.2997084420816,19.8242859706113,19.2224475369236,19.2572404514126,19.6709423829252,20.2695595135771,18.1463039718898,20.2449617663651,20.1077580448359,20.1681049304038,18.7625908398784
"1803",26.2210109946714,26.645701315981,26.645701315981,26.2210109946714,26.4914983523148,26.4914983523148,26.3504974432156,26.4914983523148,26.4914983523148,26.645701315981,26.3504974432156,26.4914983523148
"1693",19.9360360497561,19.4682209076464,19.32881562317,21.0002296356688,20.7297480548755,21.2223637334181,21.0397349267704,20.4389997295478,20.4209143628468,19.9733137578539,20.1341670676583,18.9357903039213
"1714",20.3261365681748,20.4147806176302,20.2190631246313,20.1871978377015,21.4432394598261,21.1833062813479,21.4281802025124,20.2810241927252,20.3319508983273,18.9267876475368,20.4389997295478,19.0879635336004
"1725",22.5048783609923,22.6672886928872,23.0389864669304,22.1699911648165,22.0812407295385,22.5048783609923,23.3109116266836,22.0169830385062,23.5703030844908,23.3985880972107,23.0149099807156,22.8963087347061
"1713",21.9164630731714,20.7706087973183,22.1220592021225,18.9839178513355,18.9749171322588,20.783815640286,19.8433951571557,19.3790354838972,20.9221015370367,21.9164630731714,21.6329013732177,20.3595015765881
"1773",25.6057331537829,25.0782536474447,25.5342235328297,24.5856777057822,25.4641098782414,25.2966312242664,25.173860292334,24.6878969536991,24.951137958754,25.0782536474447,25.173860292334,25.3264128919649
"1769",23.8105683894289,24.0375941856411,25.3878768753657,23.6449527670005,24.3685265179041,23.9033459586846,24.0877809624583,23.3418507792995,23.8714373971324,24.2819307024133,23.5307963709,23.7779744254055
"1727",20.9098257237356,21.226689940832,20.3261365681748,20.3261365681748,20.5621752449877,20.4526410016052,21.0333005049596,19.8545336415697,20.9023855126102,22.0169830385062,21.3140015852711,20.3799663421769
"1752",21.7359466638407,21.8657068400863,21.6329013732177,24.5445588489802,22.9981072658666,21.3954068764722,21.8375458806331,23.4349151025062,21.9011639441976,20.2370969145262,20.7297480548755,21.3954068764722
"1723",18.6042501534283,21.1339461277553,18.7625908398784,19.3867237068774,19.6439263655819,18.7366578942428,19.0701627419852,20.1601238838199,19.5527336958663,18.9673610242753,20.5094750607885,18.8283533466067
"1765",22.5966250471667,22.8769958834914,23.45009498968,23.1310302163477,24.1014745076961,23.1868674277688,22.7226792251687,23.6830702623189,23.2929062776824,22.1766687346326,22.4699031115534,22.9316827760241
"1711",20.2733283929125,20.6882503493309,20.0815587454468,19.5952883309672,19.7641994279474,20.6559884781247,19.9034435817882,20.8736855290735,20.4085622397153,20.8326463934798,20.4297128461721,20.1803809597192
"1767",23.0963121162423,22.2541676168014,22.4239509061306,22.4384721865622,23.4893465668655,22.14934876483,21.1748483416584,22.4932399760177,22.3487317165202,21.3218169748356,20.8836424393181,21.1123100410339
"1749",18.3679688796623,18.6947714414087,17.9858907701865,18.8571583704866,18.638167333612,18.4745029823969,17.6665840304087,18.6042501534283,19.2095383624295,19.0616117838989,19.6152619529433,19.162708408852
"1799",26.0101856415711,26.0921481831291,26.0101856415711,25.7530397393825,26.0921481831291,25.9243967505025,26.0101856415711,25.9243967505025,26.0921481831291,26.0101856415711,25.9243967505025,26.2210109946714
"1772",24.5445588489802,23.6449527670005,24.2819307024133,23.9033459586846,24.3412915121604,23.92645708666,24.1402136813004,23.7294293089766,24.0877809624583,24.3412915121604,23.7985499744945,24.3842624008033
"1741",18.0685229315399,18.8032075504796,18.7499727893794,18.1075340963262,18.100740462941,18.1693358930341,18.0006206956916,17.634977460217,18.846723226435,18.6522348463106,19.1021682490569,20.7512863327472
"1776",24.6595135979964,24.1667792940511,24.5856777057822,24.4729928411358,24.8268476216601,24.0877809624583,24.7816199003953,23.7551235023635,24.2819307024133,24.6878969536991,24.2577253304377,24.4729928411358
"1743",20.6410108519594,20.5321374701013,23.0826633182898,19.0517938875347,21.3869181099141,19.406525305266,19.3047712864474,19.2709543900576,19.4682209076464,20.3400561360992,19.6384403532853,20.9855103762114
"1750",18.0210091639158,19.1292284933233,18.9014381890444,18.6450141522024,18.4856069842261,19.4293466674473,18.7067205933313,19.2019230693487,19.1418203210724,18.7542955975796,19.4352187607237,20.366860558163
"1779",24.7100174045927,24.6878969536991,24.8905399164,25.2966312242664,25.2329792737635,24.3412915121604,25.3264128919649,23.9927172766584,24.5572665538025,25.1348680210961,24.0107173878718,24.6878969536991
"1790",25.0355984892247,25.173860292334,24.7816199003953,24.3842624008033,24.7100174045927,24.7100174045927,24.3685265179041,24.7816199003953,24.7816199003953,24.8585465239868,25.0782536474447,24.951137958754
"1764",19.5527336958663,19.6594840604049,19.3413941032042,19.1021682490569,18.6113226798129,19.1844419332489,18.4931661831178,19.445145813393,19.5415257013352,19.6497961478531,20.4639228939758,19.6666567247072
"1762",18.550093492214,19.0010954707951,18.5261845080908,17.8567386177344,18.0006206956916,19.3790354838972,18.3238287443893,18.4609968746743,18.8571583704866,18.4247520137939,20.0714845426699,19.4391107916661
"1791",24.3842624008033,24.1981146022157,23.9927172766584,23.4893465668655,23.6308937207404,23.9488125738519,23.4893465668655,23.7985499744945,23.9648525944453,24.0652560512372,24.1014745076961,24.0652560512372
"1792",25.7530397393825,25.6057331537829,25.2329792737635,24.1667792940511,25.0355984892247,25.3878768753657,25.0355984892247,25.0355984892247,25.0355984892247,25.2966312242664,25.2966312242664,25.3878768753657
"1782",23.45009498968,22.9620997866207,23.4676174732209,23.4141487655454,23.6830702623189,23.4893465668655,21.7697007368679,24.4276651298248,22.0473146399292,23.6308937207404,23.662629654941,22.8249620639138
"1783",24.1667792940511,23.8105683894289,24.0107173878718,23.0963121162423,24.0375941856411,24.0375941856411,24.0107173878718,23.7103572287521,24.0107173878718,23.9488125738519,23.7103572287521,24.0375941856411
"1746",17.776748999155,18.4247520137939,18.7256154651368,18.2132961964009,17.5002902383427,19.0010954707951,17.776748999155,18.428156469252,16.7755086494331,17.5375529549725,19.9284435984999,17.5375529549725
"1740",24.0652560512372,24.0652560512372,23.9648525944453,23.3109116266836,23.5703030844908,23.6830702623189,23.1868674277688,23.662629654941,23.7294293089766,23.92645708666,23.8714373971324,23.9488125738519
"1751",18.9467779418733,19.2879352663756,18.5650967572483,18.0772657477042,19.2019230693487,17.6568426354941,18.0612817953384,18.4207124690358,17.8213257653754,19.1342616831636,19.1134757498643,17.3083999731934
"1784",24.0375941856411,23.9648525944453,23.6830702623189,23.1693343195043,23.7294293089766,23.8714373971324,23.7985499744945,23.6449527670005,23.7779744254055,23.9033459586846,23.4893465668655,23.92645708666
"1785",19.6439263655819,19.7567503130806,20.0198204947653,19.1418203210724,18.1176227597599,19.095976189751,19.1800572993535,19.0616117838989,19.5952883309672,19.4991524208364,19.5227021793623,18.7196171653578
"1781",17.7683307621925,18.6450141522024,18.302458268125,18.0612817953384,17.1757707083346,18.0006206956916,21.0853650300731,18.3082776069013,18.7256154651368,18.0838122870884,19.6085154621653,18.7256154651368
"1775",22.3698861726488,22.6589682804457,22.5168491465357,23.4349151025062,23.1693343195043,23.3562406070128,22.1069000807975,23.8714373971324,23.2032531292499,23.0963121162423,23.1310302163477,22.3050300359301
