,1,2,3,4,5,6,7,8
1,0.781470172364716,0.466564038544439,0.919619813457294,1.208054183311430,1.661303982704200,0.589023300123506,0.773441885881995,0.714328891310257
2,0.911395438229925,0.471713563732519,1.150350708842480,0.812822299870867,1.934507077728340,0.585117486854568,0.631563540291084,0.569739522934183
3,1.061303925471050,0.599890221191235,0.843401611662442,0.884430731376008,1.893101254604970,0.624861083185558,0.804015859175813,0.727465804864970
4,0.827856452515475,0.495471847477093,1.065336798638330,0.921021719852111,1.884008539289290,0.637964490016918,0.756054554149113,0.649142442749559
5,0.804341336673293,0.489740774633650,1.062311364764800,1.010632713985550,1.480688830981490,0.638018474951418,0.742126890903168,0.778769365254208
6,1.014511336795480,0.399992860034031,0.852572838152880,1.200783983326000,1.220451039785020,0.506429298603763,0.979354372856847,0.248002018608133
7,0.806926267081894,0.338988487292975,0.937282642175433,0.779363177028222,1.651179997916450,0.569754559556237,0.716978903576644,0.857103919146634
8,0.580445970628202,0.114276432321525,0.272877519739056,0.093524706541251,0.439557306654523,0.112540844100712,0.328341837918854,0.233096152809981
9,1.103768284913140,0.295788019392729,1.074969390340640,0.389485956052880,1.773528775339550,0.760012586748702,0.708896148552337,0.767462650492833
10,0.831846421292600,0.489856787483643,0.752890958111595,0.569969538664498,1.012723319181950,0.694563431581737,0.670624341359437,0.903861005996479
11,0.833238039307905,0.304203333036396,1.759238701434140,0.718430424896697,1.640224200877110,0.472642025771619,0.866600025287719,0.486031444724055
12,0.841348881445094,0.423146576403479,2.024451734254590,0.882666291359380,2.063274926411710,0.503356818680700,0.630530499861175,3.575216132556160
13,0.798037209108889,0.423954267430866,1.688696692318630,0.786421418676804,1.255444575111140,0.526199966736661,0.709763933487775,0.792385716332939
14,0.688219261653936,0.370120556665935,2.381758221385520,0.783592843667468,1.994768608720880,0.444588690579945,0.564210328240995,4.358423069739410
15,0.705000390265032,0.365077420017258,1.273981076692400,0.894190781591294,1.190966291983060,0.658320554332457,0.839356216957668,0.941243679632259
16,0.319722155831934,0.036453030130133,0.106294629211864,0.034086555106995,0.100623888707969,0.038710635372740,0.054682567703021,0.207602239669648
17,0.827348719839293,0.254372045208844,2.838567084057420,0.862378717261853,1.491333571531140,0.371928623506487,0.570929346872978,7.366001292029670
18,1.158212083021610,0.223405451504828,0.284014704658577,0.184256726677466,0.272053132481199,0.091480679527768,0.319585137841581,0.248476733386656
19,0.806946196259044,0.336074620037304,1.029311188569820,0.995703422460856,1.338337697293290,0.627872186822750,0.819673985519858,1.068811270510200
20,0.791911504604579,0.431775814261375,0.685614623271094,0.494698038154457,0.869266138201448,0.671029090260399,0.581671700089888,0.831032659462689
21,0.778965787154568,0.387367147361723,0.998929934554557,0.924022487330624,1.050843915780520,0.616415408279259,0.762417868225426,2.101140522340560
